"Onglet source","Catégorie","Type","Nom officiel (EN)","Prix","Dégâts","Portée","Rechargement","Bulk","Mains","Groupe","Traits","Niveau","Rareté","Livre","Source","Livre / source","Ensemble","Catégorie PF2e","Rareté / accès","Nature","Notes","Bonus CA","Dex max.","Pénalité tests","Pénalité vitesse","Force requise","Dureté","PV","Seuil de rupture (BT)","Prix vérifié AoN","Prix vérifié (pc)","Fiche AoN vérifiée","Nom AoN retenu","Livre AoN","Édition retenue","Niveau AoN","Date vérification"
"Armes étendues","","","Slide Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=585&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","16 gp","1600","https://2e.aonprd.com/Weapons.aspx?ID=585&NoRedirect=1","Slide Pistol","Guns & Gears pg. 151","legacy","1","2026-09-12"
"Armes étendues","","","Spoon Gun","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=603&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=603&NoRedirect=1","Spoon Gun","Guns & Gears pg. 157","legacy","1","2026-09-12"
"Armes étendues","","","Three Peaked Tree","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=601&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","12 gp","1200","https://2e.aonprd.com/Weapons.aspx?ID=601&NoRedirect=1","Three Peaked Tree (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Umbrella Injector","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=551&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","4 gp","400","https://2e.aonprd.com/Weapons.aspx?ID=551&NoRedirect=1","Umbrella Injector","Guns & Gears pg. 64","legacy","0","2026-09-12"
"Armes étendues","","","Périmètre : armes de base non magiques issues du Player Core et de plusieurs suppléments majeurs. Exclus : armes spécifiques/magiques, artefacts, munitions et magazines. PF2e n'utilise pas officiellement la catégorie « exotique » : les catégories sont Simple, Martial et Advanced.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Armures standards","Sans armure","","Explorer’s clothing","1 sp","","","","L","","Cloth","Comfort","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=2&NoRedirect=1","","","","","","","+0","+5","—","—","—","","","","1 sp","10","https://2e.aonprd.com/Armor.aspx?ID=2&NoRedirect=1","Explorer's Clothing","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Légère","","Padded armor","2 sp","","","","L","","Cloth","Comfort","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=3&NoRedirect=1","","","","","","","+1","+3","—","—","+0","","","","2 sp","20","https://2e.aonprd.com/Armor.aspx?ID=3&NoRedirect=1","Padded Armor","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Légère","","Leather","2 gp","","","","1","","Leather","—","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=4&NoRedirect=1","","","","","","","+1","+4","-1","—","+0","","","","2 gp","200","https://2e.aonprd.com/Armor.aspx?ID=4&NoRedirect=1","Leather Armor","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Légère","","Studded leather","3 gp","","","","1","","Leather","—","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=5&NoRedirect=1","","","","","","","+2","+3","-1","—","+1","","","","3 gp","300","https://2e.aonprd.com/Armor.aspx?ID=5&NoRedirect=1","Studded Leather Armor","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Légère","","Chain shirt","5 gp","","","","1","","Chain","Flexible, noisy","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=6&NoRedirect=1","","","","","","","+2","+3","-1","—","+1","","","","5 gp","500","https://2e.aonprd.com/Armor.aspx?ID=6&NoRedirect=1","Chain Shirt","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Intermédiaire","","Hide","2 gp","","","","2","","Leather","—","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=7&NoRedirect=1","","","","","","","+3","+2","-2","-5 ft.","+2","","","","2 gp","200","https://2e.aonprd.com/Armor.aspx?ID=7&NoRedirect=1","Hide Armor","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Intermédiaire","","Scale mail","4 gp","","","","2","","Composite","—","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=8&NoRedirect=1","","","","","","","+3","+2","-2","-5 ft.","+2","","","","4 gp","400","https://2e.aonprd.com/Armor.aspx?ID=8&NoRedirect=1","Scale Mail","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Intermédiaire","","Chain mail","6 gp","","","","2","","Chain","Flexible, noisy","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=9&NoRedirect=1","","","","","","","+4","+1","-2","-5 ft.","+3","","","","6 gp","600","https://2e.aonprd.com/Armor.aspx?ID=9&NoRedirect=1","Chain Mail","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Intermédiaire","","Breastplate","8 gp","","","","2","","Plate","—","0","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=10&NoRedirect=1","","","","","","","+4","+1","-2","-5 ft.","+3","","","","8 gp","800","https://2e.aonprd.com/Armor.aspx?ID=10&NoRedirect=1","Breastplate","Core Rulebook pg. 275","legacy","0","2026-09-12"
"Armures standards","Lourde","","Splint mail","13 gp","","","","3","","Composite","—","1","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=11&NoRedirect=1","","","","","","","+5","+1","-3","-10 ft.","+3","","","","13 gp","1300","https://2e.aonprd.com/Armor.aspx?ID=11&NoRedirect=1","Splint Mail","Core Rulebook pg. 275","legacy","1","2026-09-12"
"Armures standards","Lourde","","Half plate","18 gp","","","","3","","Plate","—","1","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=12&NoRedirect=1","","","","","","","+5","+1","-3","-10 ft.","+3","","","","18 gp","1800","https://2e.aonprd.com/Armor.aspx?ID=12&NoRedirect=1","Half Plate","Core Rulebook pg. 275","legacy","1","2026-09-12"
"Armures standards","Lourde","","Full plate","30 gp","","","","4","","Plate","Bulwark","2","Common","Player Core pp. 271–274","https://2e.aonprd.com/Armor.aspx?ID=13&NoRedirect=1","","","","","","","+6","+0","-3","-10 ft.","+4","","","","30 gp","3000","https://2e.aonprd.com/Armor.aspx?ID=13&NoRedirect=1","Full Plate","Core Rulebook pg. 275","legacy","2","2026-09-12"
"Boucliers standards","","","Buckler","1 gp","","","","L","","","","0","Common","Player Core p. 274","https://2e.aonprd.com/Shields.aspx?ID=1&NoRedirect=1","","","","","","","+1","","","—","","3","6","3","1 gp","100","https://2e.aonprd.com/Shields.aspx?ID=1&NoRedirect=1","Buckler","Core Rulebook pg. 277","legacy","0","2026-09-12"
"Boucliers standards","","","Wooden shield","1 gp","","","","1","","","","0","Common","Player Core p. 274","https://2e.aonprd.com/Shields.aspx?ID=2&NoRedirect=1","","","","","","","+2","","","—","","3","12","6","1 gp","100","https://2e.aonprd.com/Shields.aspx?ID=2&NoRedirect=1","Wooden Shield","Core Rulebook pg. 277","legacy","0","2026-09-12"
"Boucliers standards","","","Steel shield","2 gp","","","","1","","","","0","Common","Player Core p. 274","https://2e.aonprd.com/Shields.aspx?ID=3&NoRedirect=1","","","","","","","+2","","","—","","5","20","10","2 gp","200","https://2e.aonprd.com/Shields.aspx?ID=3&NoRedirect=1","Steel Shield","Core Rulebook pg. 277","legacy","0","2026-09-12"
"Boucliers standards","","","Tower shield","10 gp","","","","4","","","","0","Common","Player Core p. 274","https://2e.aonprd.com/Shields.aspx?ID=4&NoRedirect=1","","","","","","","+2 / +4 avec Take Cover","","","-5 ft.","","5","20","10","10 gp","1000","https://2e.aonprd.com/Shields.aspx?ID=4&NoRedirect=1","Tower Shield","Core Rulebook pg. 277","legacy","0","2026-09-12"

